iana_name,standard_abbr,standard_utc_offset,windows_name,windows_display,custom_label,current_iana_name,current_standard_abbr,current_standard_utc_offset,current_windows_name,current_windows_display,current_custom_label,closest_sig_current_iana_name,closest_sig_current_standard_abbr,closest_sig_current_standard_utc_offset,closest_sig_current_windows_name,closest_sig_current_windows_display,closest_sig_current_custom_label
Africa/Accra,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Accra,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Africa/Bamako,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Bamako,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Africa/Banjul,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Banjul,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Africa/Bissau,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Bissau,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Africa/Conakry,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Conakry,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Africa/Dakar,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Dakar,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Africa/Freetown,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Freetown,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Africa/Lome,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Lome,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Africa/Monrovia,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Monrovia,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Africa/Nouakchott,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Nouakchott,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Africa/Ouagadougou,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Ouagadougou,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Africa/Sao_Tome,GMT,+0000,Sao Tome Standard Time,(UTC+01:00) Sao Tome,+00:00 Africa/Sao_Tome,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Africa/Timbuktu,GMT,+0000,NA,NA,+00:00 Africa/Timbuktu,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
America/Danmarkshavn,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 America/Danmarkshavn,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Atlantic/Reykjavik,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Atlantic/Reykjavik,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Atlantic/St_Helena,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Atlantic/St_Helena,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Etc/GMT,GMT,+0000,UTC,(UTC) Coordinated Universal Time,+00:00 Etc/GMT,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Etc/GMT-0,GMT,+0000,NA,NA,+00:00 Etc/GMT-0,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Etc/GMT+0,GMT,+0000,NA,NA,+00:00 Etc/GMT+0,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Etc/GMT0,GMT,+0000,NA,NA,+00:00 Etc/GMT0,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Etc/Greenwich,GMT,+0000,NA,NA,+00:00 Etc/Greenwich,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Etc/UCT,UTC,+0000,NA,NA,+00:00 Etc/UCT,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Etc/Universal,UTC,+0000,NA,NA,+00:00 Etc/Universal,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Etc/UTC,UTC,+0000,UTC,(UTC) Coordinated Universal Time,+00:00 Etc/UTC,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Etc/Zulu,UTC,+0000,NA,NA,+00:00 Etc/Zulu,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Factory,-00,+0000,NA,NA,+00:00 Factory,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
GMT,GMT,+0000,NA,NA,+00:00 GMT,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
GMT-0,GMT,+0000,NA,NA,+00:00 GMT-0,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
GMT+0,GMT,+0000,NA,NA,+00:00 GMT+0,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
GMT0,GMT,+0000,NA,NA,+00:00 GMT0,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Greenwich,GMT,+0000,NA,NA,+00:00 Greenwich,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Iceland,GMT,+0000,NA,NA,+00:00 Iceland,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
UCT,UTC,+0000,NA,NA,+00:00 UCT,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Universal,UTC,+0000,NA,NA,+00:00 Universal,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
UTC,UTC,+0000,NA,NA,+00:00 UTC,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
Zulu,UTC,+0000,NA,NA,+00:00 Zulu,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan,Africa/Abidjan,GMT,+0000,Greenwich Standard Time,"(UTC) Monrovia, Reykjavik",+00:00 Africa/Abidjan
America/Bahia_Banderas,CT,-0600,Central Standard Time (Mexico),"(UTC-06:00) Guadalajara, Mexico City, Monterrey",-06:00 America/Bahia_Banderas,America/Mexico_City,CT,-0600,Central Standard Time (Mexico),"(UTC-06:00) Guadalajara, Mexico City, Monterrey",-06:00 America/Mexico_City,America/Mexico_City,CT,-0600,Central Standard Time (Mexico),"(UTC-06:00) Guadalajara, Mexico City, Monterrey",-06:00 America/Mexico_City
America/Belize,CT,-0600,Central America Standard Time,(UTC-06:00) Central America,-06:00 America/Belize,America/Mexico_City,CT,-0600,Central Standard Time (Mexico),"(UTC-06:00) Guadalajara, Mexico City, Monterrey",-06:00 America/Mexico_City,America/Mexico_City,CT,-0600,Central Standard Time (Mexico),"(UTC-06:00) Guadalajara, Mexico City, Monterrey",-06:00 America/Mexico_City
America/Chihuahua,CT,-0600,Central Standard Time (Mexico),"(UTC-06:00) Guadalajara, Mexico City, Monterrey",-06:00 America/Chihuahua,America/Mexico_City,CT,-0600,Central Standard Time (Mexico),"(UTC-06:00) Guadalajara, Mexico City, Monterrey",-06:00 America/Mexico_City,America/Mexico_City,CT,-0600,Central Standard Time (Mexico),"(UTC-06:00) Guadalajara, Mexico City, Monterrey",-06:00 America/Mexico_City
America/Costa_Rica,CT,-0600,Central America Standard Time,(UTC-06:00) Central America,-06:00 America/Costa_Rica,America/Mexico_City,CT,-0600,Central Standard Time (Mexico),"(UTC-06:00) Guadalajara, Mexico City, Monterrey",-06:00 America/Mexico_City,America/Mexico_City,CT,-0600,Central Standard Time (Mexico),"(UTC-06:00) Guadalajara, Mexico City, Monterrey",-06:00 America/Mexico_City
